,PMID,Year
2459,22455133,2012
2460,22547075,2012
2461,22819824,2012
2462,22855362,2013
2463,23011132,2013
2464,23023232,2013
2465,23333058,2013
2466,23378187,2013
2467,23483935,2013
2468,23614048,2013
2469,23638011,2013
2470,23813877,2014
2471,24086656,2014
2472,24120948,2014
2473,24123284,2014
2474,24145403,2013
2475,24149370,2015
2476,24184144,2014
2477,24240124,2014
2478,24263102,2014
2479,24623741,2015
2480,24690917,2015
2481,24789369,2015
2482,24802724,2014
2483,24812123,2019
2484,24955159,2014
2485,24966325,2015
2486,25047501,2015
2487,25085702,2015
2488,25100012,2015
2489,25123132,2015
2490,25230738,2015
2491,25241894,2015
2492,25270282,2015
2493,25272045,2015
2494,25299640,2015
2495,25329395,2015
2496,25351569,2017
2497,25472505,2015
2498,25597017,2015
2499,25638533,2016
2500,25678279,2016
2501,25684390,2016
2502,25686829,2016
2503,25993287,2016
2504,26131134,2015
2505,26164195,2016
2506,26218441,2016
2507,26259043,2017
2508,26273410,2015
2509,26286834,2017
2510,26317904,2016
2511,26333362,2016
2512,26337084,2016
2513,26343459,2016
2514,26506880,2016
2515,26515813,2017
2516,26549234,2016
2517,26651881,2016
2518,26706910,2016
2519,26717041,2016
2520,26718506,2016
2521,26719072,2016
2522,26758431,2017
2523,26779632,2017
2524,26800397,2017
2525,26846266,2017
2526,26865549,2017
2527,26879754,2017
2528,26880795,2016
2529,26910911,2017
2530,26927342,2016
2531,26934316,2017
2532,26951965,2016
2533,26960688,2017
2534,26985942,2017
2535,26996068,2018
2536,27010857,2016
2537,27014994,2017
2538,27019437,2016
2539,27044817,2016
2540,27073718,2016
2541,27075851,2017
2542,27100897,2016
2543,27102001,2017
2544,27138288,2018
2545,27142596,2017
2546,27177325,2017
2547,27179609,2017
2548,27203443,2017
2549,27207585,2017
2550,27221705,2017
2551,27241555,2017
2552,27242323,2017
2553,27247228,2017
2554,27261573,2017
2555,27271572,2017
2556,27277332,2017
2557,27285119,2017
2558,27291152,2017
2559,27299781,2017
2560,27323780,2018
2561,27329239,2017
2562,27341015,2017
2563,27352910,2017
2564,27374211,2017
2565,27376830,2017
2566,27376839,2017
2567,27379838,2017
2568,27383203,2017
2569,27409164,2018
2570,27430302,2017
2571,27434867,2017
2572,27449900,2017
2573,27459115,2017
2574,27460740,2017
2575,27470346,2017
2576,27476679,2017
2577,27489501,2017
2578,27495233,2017
2579,27499071,2017
2580,27505139,2017
2581,27528032,2018
2582,27530410,2017
2583,27531059,2017
2584,27531761,2017
2585,27658568,2017
2586,27744260,2017
2587,27762728,2017
2588,27922982,2018
2589,27994496,2017
2590,28017506,2017
2591,28035389,2017
2592,28105153,2020
2593,28224273,2017
2594,28260089,2017
2595,28338235,2018
2596,28345456,2017
2597,28350128,2022
2598,28796071,2017
2599,29109785,2018
2600,29262659,2022
2601,29493383,2018
2602,29657293,2020
2603,29665917,2018
2604,30109259,2020
2605,30110679,2018
2606,30362160,2020
2607,30365047,2019
2608,18649363,2008
2609,19228723,2009
2610,20081105,2010
2611,20979124,2011
2612,21183740,2011
2613,21329689,2011
2614,21518471,2012
2615,21789255,2011
2616,21847633,2012
2617,22185353,2012
2618,22348345,2012
2619,22362069,2012
2620,22363450,2012
2621,22479643,2012
2622,22584434,2012
2623,22587342,2012
2624,22593438,2012
2625,22903258,2014
2626,22918121,2013
2627,22969970,2022
2628,23209550,2013
2629,23460283,2013
2630,23523916,2013
2631,23562653,2013
2632,24068565,2014
2633,24084690,2014
2634,24093088,2013
2635,24100239,2015
2636,24104550,2014
2637,24105413,2014
2638,24120113,2014
2639,24248543,2014
2640,24383407,2014
2641,24443799,2014
2642,24482686,2014
2643,24502419,2014
2644,24507678,2014
2645,24578127,2014
2646,24604205,2014
2647,24612023,2015
2648,24626955,2015
2649,24646523,2015
2650,24705102,2014
2651,24708712,2015
2652,24765202,2021
2653,24919811,2015
2654,24944696,2022
2655,24944883,2014
2656,24987958,2015
2657,25189739,2015
2658,25193015,2016
2659,25197332,2015
2660,25228082,2016
2661,25246801,2014
2662,25277203,2015
2663,25322693,2015
2664,25435961,2020
2665,25466411,2015
2666,25510669,2015
2667,25511497,2015
2668,25563880,2016
2669,25572123,2016
2670,25576341,2015
2671,25593579,2015
2672,25594054,2015
2673,25620738,2015
2674,25625222,2015
2675,25667660,2023
2676,25672252,2016
2677,25687053,2015
2678,25688245,2015
2679,25723469,2015
2680,25724143,2015
2681,25735962,2016
2682,25762642,2016
2683,25783636,2015
2684,25796186,2015
2685,25808510,2016
2686,25809568,2016
2687,25846193,2016
2688,25854561,2015
2689,25859932,2016
2690,25865461,2016
2691,25884389,2016
2692,25904598,2015
2693,25926306,2017
2694,25951106,2015
2695,25971210,2016
2696,25971527,2017
2697,26018508,2016
2698,26025394,2016
2699,26044957,2016
2700,26048146,2015
2701,26059632,2016
2702,26064212,2015
2703,26064276,2015
2704,26126865,2016
2705,26131109,2015
2706,26138422,2016
2707,26161255,2015
2708,26166764,2017
2709,26186482,2016
2710,26191142,2016
2711,26191177,2016
2712,26198058,2016
2713,26208605,2016
2714,26219893,2017
2715,26244598,2016
2716,26254095,2017
2717,26269764,2015
2718,26297542,2016
2719,26299665,2016
2720,26309565,2015
2721,26320674,2017
2722,26329295,2017
2723,26367112,2017
2724,26373393,2016
2725,26374689,2017
2726,26375440,2017
2727,26380976,2016
2728,26383521,2017
2729,26396139,2017
2730,26459758,2016
2731,26473405,2016
2732,26482618,2017
2733,26484393,2016
2734,26492332,2017
2735,26498144,2016
2736,26499886,2016
2737,26515145,2017
2738,26520443,2017
2739,26527888,2015
2740,26542107,2016
2741,26545583,2016
2742,26561465,2017
2743,26573275,2016
2744,26581909,2017
2745,26592823,2016
2746,26607088,2016
2747,26615424,2017
2748,26618772,2017
2749,26622652,2020
2750,26622903,2021
2751,26623722,2016
2752,26631043,2017
2753,26632252,2016
2754,26640145,2017
2755,26655091,2016
2756,26673619,2017
2757,26673737,2015
2758,26676658,2016
2759,26684241,2016
2760,26693182,2019
2761,26707142,2016
2762,26715279,2017
2763,26718123,2016
2764,26718215,2017
2765,26721309,2017
2766,26722316,2020
2767,26738864,2017
2768,26748386,2016
2769,26749280,2017
2770,26750768,2016
2771,26753959,2017
2772,26758430,2017
2773,26758433,2017
2774,26768613,2017
2775,26768615,2017
2776,26771839,2016
2777,26780211,2016
2778,26780940,2016
2779,26781875,2017
2780,26788207,2022
2781,26800338,2017
2782,26820128,2017
2783,26823778,2016
2784,26837415,2016
2785,26840256,2017
2786,26841045,2017
2787,26852749,2017
2788,26854065,2016
2789,26858153,2017
2790,26871477,2017
2791,26876200,2017
2792,26882562,2016
2793,26884830,2016
2794,26884837,2016
2795,26891666,2017
2796,26894855,2018
2797,26898757,2017
2798,26914935,2016
2799,26916895,2017
2800,26919246,2017
2801,26924291,2017
2802,26928593,2016
2803,26934121,2018
2804,26935060,2017
2805,26935975,2016
2806,26936280,2016
2807,26986232,2017
2808,27003587,2017
2809,27012554,2017
2810,27013470,2017
2811,27019188,2017
2812,27037061,2017
2813,27048832,2017
2814,27054781,2017
2815,27058893,2018
2816,27059231,2017
2817,27060017,2017
2818,27065335,2017
2819,27073439,2021
2820,27074041,2017
2821,27080302,2017
2822,27082313,2017
2823,27094723,2017
2824,27107696,2017
2825,27109632,2017
2826,27111096,2017
2827,27112784,2017
2828,27123060,2020
2829,27126374,2018
2830,27129291,2017
2831,27133071,2017
2832,27138069,2017
2833,27145368,2018
2834,27148749,2017
2835,27154818,2017
2836,27155525,2017
2837,27158382,2016
2838,27158389,2016
2839,27169691,2017
2840,27175617,2017
2841,27175968,2017
2842,27176117,2017
2843,27176490,2017
2844,27177336,2017
2845,27178817,2017
2846,27180261,2017
2847,27181358,2017
2848,27184799,2017
2849,27191261,2018
2850,27208176,2017
2851,27212625,2017
2852,27216188,2017
2853,27216461,2017
2854,27220268,2017
2855,27220777,2017
2856,27220837,2017
2857,27221209,2017
2858,27221455,2017
2859,27221738,2017
2860,27222350,2017
2861,27222381,2017
2862,27226530,2016
2863,27233613,2017
2864,27236384,2017
2865,27236543,2017
2866,27241841,2017
2867,27245839,2017
2868,27246609,2017
2869,27261611,2017
2870,27261616,2017
2871,27261623,2017
2872,27264952,2017
2873,27270422,2017
2874,27270534,2017
2875,27277534,2017
2876,27283988,2018
2877,27284245,2016
2878,27284319,2023
2879,27288437,2017
2880,27289031,2017
2881,27293381,2016
2882,27296950,2017
2883,27296951,2017
2884,27300349,2017
2885,27302168,2017
2886,27302634,2017
2887,27303812,2017
2888,27310702,2017
2889,27313460,2016
2890,27313769,2020
2891,27313773,2022
2892,27318087,2017
2893,27320036,2017
2894,27328425,2017
2895,27333771,2017
2896,27336447,2017
2897,27338342,2017
2898,27345009,2017
2899,27347317,2016
2900,27349406,2017
2901,27351906,2017
2902,27353169,2017
2903,27353653,2017
2904,27355528,2017
2905,27356628,2017
2906,27356635,2017
2907,27358073,2017
2908,27383537,2017
2909,27390218,2017
2910,27392970,2017
2911,27398144,2016
2912,27399683,2017
2913,27412940,2017
2914,27415661,2017
2915,27421245,2017
2916,27424989,2017
2917,27431198,2017
2918,27431728,2017
2919,27431799,2017
2920,27431942,2017
2921,27432063,2017
2922,27432214,2017
2923,27448300,2017
2924,27449037,2017
2925,27449609,2017
2926,27451075,2017
2927,27453416,2017
2928,27456356,2017
2929,27456360,2017
2930,27458095,2017
2931,27461244,2017
2932,27461404,2017
2933,27461446,2017
2934,27461820,2017
2935,27467251,2017
2936,27467502,2017
2937,27468358,2016
2938,27468619,2017
2939,27468875,2019
2940,27472451,2017
2941,27476171,2017
2942,27480251,2017
2943,27484906,2017
2944,27485527,2017
2945,27488440,2017
2946,27490780,2017
2947,27492455,2017
2948,27492460,2017
2949,27492780,2017
2950,27495872,2017
2951,27497617,2017
2952,27498787,2017
2953,27498834,2017
2954,27498924,2017
2955,27501502,2017
2956,27502281,2017
2957,27508026,2016
2958,27508031,2016
2959,27508048,2016
2960,27508097,2016
2961,27517565,2017
2962,27517749,2018
2963,27517917,2017
2964,27520092,2017
2965,27524218,2017
2966,27527117,2017
2967,27531575,2017
2968,27531746,2017
2969,27534371,2017
2970,27534557,2017
2971,27593550,2018
2972,27624383,2017
2973,27779704,2017
2974,27793160,2017
2975,27827458,2018
2976,27878244,2017
2977,27940128,2017
2978,28081734,2017
2979,28081743,2017
2980,28212562,2018
2981,28351305,2017
2982,28618953,2017
2983,28631568,2017
2984,28703321,2018
2985,28849090,2018
2986,29207158,2018
2987,29328381,2018
2988,29421577,2018
2989,29425746,2018
2990,29630116,2019
2991,29670525,2020
2992,29671258,2018
2993,29682535,2018
2994,29901170,2018
2995,30086463,2019
2996,12007417,2002
2997,14573789,2004
2998,16096373,2006
2999,16236258,2005
3000,16249029,2006
3001,17093929,2007
3002,17135268,2007
3003,17173072,2007
3004,17217039,2007
3005,17293455,2007
3006,17297439,2007
3007,17384677,2007
3008,17401374,2007
3009,17525252,2007
3010,17540599,2007
3011,17540974,2007
3012,17554199,2007
3013,17608773,2007
3014,17621267,2008
3015,17683260,2007
3016,17695719,2007
3017,17702597,2007
3018,17727326,2007
3019,17761882,2007
3020,17881434,2007
3021,17923094,2008
3022,17989227,2008
3023,18075311,2008
3024,18172508,2019
3025,18188765,2008
3026,18191785,2008
3027,18193036,2008
3028,18199536,2008
3029,18256538,2008
3030,18291670,2008
3031,18316599,2008
3032,18329372,2008
3033,18347435,2008
3034,18354490,2008
3035,18381893,2008
3036,18390754,2008
3037,18438844,2008
3038,18451233,2008
3039,18536574,2008
3040,18550634,2008
3041,18555017,2008
3042,18560417,2009
3043,18577219,2008
3044,18582896,2008
3045,18602365,2008
3046,18645025,2008
3047,18663744,2008
3048,18667440,2008
3049,18676867,2008
3050,18694565,2008
3051,18700987,2008
3052,18710654,2009
3053,18755840,2008
3054,18755890,2008
3055,18759060,2009
3056,18789835,2009
3057,18790736,2008
3058,18794849,2008
3059,18802929,2008
3060,18803879,2008
3061,18829576,2008
3062,18832181,2008
3063,18840437,2008
3064,18853072,2009
3065,18922889,2008
3066,18927505,2008
3067,18932017,2009
3068,18971265,2009
3069,18973228,2008
3070,18996190,2009
3071,19006648,2009
3072,19027010,2009
3073,19043405,2009
3074,19073608,2009
3075,19085952,2009
3076,19096030,2009
3077,19102781,2009
3078,19109132,2009
3079,19110058,2009
3080,19112422,2009
3081,19133256,2009
3082,19136928,2009
3083,19147588,2009
3084,19148136,2009
3085,19148268,2009
3086,19148490,2009
3087,19151778,2009
3088,19155302,2009
3089,19157460,2009
3090,19175699,2009
3091,19188425,2009
3092,19188669,2009
3093,19190970,2009
3094,19196972,2009
3095,19196975,2009
3096,19203462,2010
3097,19209007,2009
3098,19221491,2009
3099,19223090,2010
3100,19244118,2009
3101,19247375,2009
3102,19258450,2009
3103,19267923,2009
3104,19269153,2010
3105,19273703,2009
3106,19278956,2009
3107,19293314,2009
3108,19296470,2009
3109,19308264,2009
3110,19318487,2009
3111,19320780,2009
3112,19323605,2009
3113,19333922,2009
3114,19351599,2009
3115,19372056,2011
3116,19373781,2009
3117,19439999,2009
3118,19461653,2010
3119,19475450,2009
3120,19477633,2009
3121,19487295,2009
3122,19487573,2009
3123,19502386,2010
3124,19519553,2009
3125,19520829,2009
3126,19546886,2009
3127,19549910,2009
3128,19567675,2009
3129,19592657,2009
3130,19593777,2009
3131,19597470,2009
3132,19607815,2009
3133,19615744,2010
3134,19617918,2009
3135,19620785,2009
3136,19669742,2009
3137,19671845,2009
3138,19684618,2009
3139,19688090,2010
3140,19690046,2010
3141,19692702,2009
3142,19699278,2010
3143,19702585,2009
3144,19702827,2009
3145,19703647,2009
3146,19703993,2009
3147,19713529,2010
3148,19714243,2010
3149,19730444,2010
3150,19734943,2009
3151,19736307,2009
3152,19737943,2010
3153,19747919,2009
3154,19760605,2009
3155,19771525,2010
3156,19782034,2009
3157,19787239,2009
3158,19800254,2010
3159,19802518,2010
3160,19821055,2010
3161,19830559,2010
3162,19838199,2009
3163,19839049,2010
3164,19843160,2010
3165,19843336,2010
3166,19849700,2010
3167,19863192,2010
3168,19883312,2010
3169,19883630,2010
3170,19887902,2010
3171,19896708,2010
3172,19898489,2010
3173,19917099,2010
3174,19919989,2009
3175,19921425,2011
3176,19921694,2010
3177,19933089,2010
3178,19934272,2010
3179,19948051,2010
3180,19948396,2010
3181,19951901,2010
3182,19951903,2010
3183,19960259,2010
3184,19965651,2010
3185,19996288,2010
3186,19996289,2010
3187,19996457,2010
3188,19997496,2010
3189,19997615,2010
3190,20004941,2010
3191,20005135,2010
3192,20007902,2010
3193,20008935,2009
3194,20013939,2010
3195,20018759,2010
3196,20019750,2010
3197,20022054,2010
3198,20022810,2010
3199,20023696,2010
3200,20035894,2010
3201,20041488,2010
3202,20054641,2011
3203,20064444,2010
3204,20075075,2010
3205,20082533,2010
3206,20083225,2010
3207,20086171,2010
3208,20086228,2010
3209,20086245,2010
3210,20090903,2010
3211,20092645,2010
3212,20094072,2010
3213,20097187,2010
3214,20110180,2010
3215,20110463,2010
3216,20124483,2010
3217,20124485,2010
3218,20127796,2010
3219,20131257,2010
3220,20133617,2010
3221,20144731,2010
3222,20145132,2010
3223,20153427,2010
3224,20160498,2010
3225,20163779,2010
3226,20164187,2010
3227,20177053,2010
3228,20180642,2010
3229,20190569,2011
3230,20194440,2010
3231,20194856,2010
3232,20195282,2010
3233,20206398,2010
3234,20214679,2010
3235,20219416,2011
3236,20227367,2010
3237,20227518,2010
3238,20230787,2010
3239,20237418,2011
3240,20302778,2016
3241,20305651,2010
3242,20305691,2010
3243,20331975,2010
3244,20332239,2010
3245,20335152,2011
3246,20348243,2010
3247,20351277,2010
3248,20351690,2010
3249,20353279,2010
3250,20357270,2010
3251,20369013,2010
3252,20371461,2010
3253,20381459,2010
3254,20382698,2010
3255,20382729,2010
3256,20384865,2010
3257,20388782,2010
3258,20400975,2010
3259,20404348,2010
3260,20406109,2010
3261,20406904,2010
3262,20413881,2010
3263,20415654,2010
3264,20423455,2010
3265,20425795,2010
3266,20433755,2010
3267,20435889,2010
3268,20444294,2010
3269,20444541,2010
3270,20444703,2010
3271,20447717,2010
3272,20458739,2010
3273,20461750,2010
3274,20466808,2010
3275,20466812,2010
3276,20470752,2010
3277,20480203,2010
3278,20484036,2010
3279,20485376,2010
3280,20489163,2010
3281,20494936,2011
3282,20495621,2012
3283,20498642,2010
3284,20498843,2010
3285,20501832,2010
3286,20502458,2010
3287,20514462,2010
3288,20516192,2010
3289,20525681,2010
3290,20525881,2010
3291,20527935,2010
3292,20528768,2010
3293,20530680,2010
3294,20547861,2010
3295,20549547,2010
3296,20566844,2010
3297,20570349,2011
3298,20576283,2010
3299,20613834,2010
3300,20617180,2010
3301,20619221,2010
3302,20619223,2010
3303,20619534,2010
3304,20620599,2010
3305,20627091,2010
3306,20630862,2010
3307,20668064,2010
3308,20676106,2010
3309,20680470,2011
3310,20687223,2010
3311,20693987,2010
3312,20711185,2010
3313,20713524,2010
3314,20719190,2012
3315,20727858,2010
3316,20733155,2011
3317,20737563,2011
3318,20810544,2011
3319,20812359,2010
3320,20816946,2011
3321,20818426,2011
3322,20826811,2011
3323,20832755,2010
3324,20837903,2010
3325,20839343,2010
3326,20840794,2011
3327,20855495,2011
3328,20862275,2011
3329,20869762,2010
3330,20871609,2010
3331,20875868,2010
3332,20880716,2011
3333,20881268,2011
3334,20886002,2011
3335,20890088,2011
3336,20932331,2011
3337,20940405,2010
3338,20951946,2010
3339,20957176,2011
3340,20959496,2011
3341,20962326,2011
3342,20964835,2011
3343,20965886,2012
3344,20980091,2011
3345,21044961,2011
3346,21051560,2011
3347,21051724,2011
3348,21062447,2011
3349,21087605,2011
3350,21097396,2013
3351,21114763,2011
3352,21119662,2011
3353,21122376,2011
3354,21125666,2011
3355,21128228,2011
3356,21128241,2011
3357,21131358,2011
3358,21139802,2011
3359,21148031,2011
3360,21148309,2011
3361,21157919,2011
3362,21159815,2011
3363,21159887,2012
3364,21172309,2011
3365,21176238,2011
3366,21176560,2012
3367,21177782,2011
3368,21178384,2011
3369,21195052,2011
3370,21200023,2011
3371,21203553,2011
3372,21212412,2011
3373,21213215,2011
3374,21217773,2011
3375,21219233,2011
3376,21219656,2011
3377,21226887,2011
3378,21237487,2011
3379,21242960,2011
3380,21242962,2011
3381,21246413,2011
3382,21247883,2011
3383,21248297,2011
3384,21249428,2011
3385,21253009,2011
3386,21263019,2011
3387,21263248,2011
3388,21266077,2011
3389,21266359,2011
3390,21266476,2011
3391,21276449,2011
3392,21277012,2011
3393,21279518,2011
3394,21279994,2011
3395,21282106,2011
3396,21282569,2011
3397,21283674,2011
3398,21283757,2011
3399,21285251,2011
3400,21285396,2011
3401,21291493,2011
3402,21292542,2011
3403,21293058,2011
3404,21294122,2011
3405,21298008,2011
3406,21302623,2011
3407,21305051,2011
3408,21310526,2011
3409,21317190,2011
3410,21320120,2011
3411,21329503,2011
3412,21330408,2011
3413,21336967,2011
3414,21350005,2011
3415,21357793,2011
3416,21359530,2011
3417,21360565,2015
3418,21367459,2011
3419,21368580,2011
3420,21368581,2011
3421,21368878,2011
3422,21385380,2011
3423,21388516,2012
3424,21393507,2011
3425,21399871,2011
3426,21399894,2012
3427,21401705,2011
3428,21406558,2011
3429,21406606,2011
3430,21408027,2011
3431,21409395,2012
3432,21412931,2011
3433,21416002,2011
3434,21420070,2011
3435,21423204,2011
3436,21427707,2011
3437,21430074,2011
3438,21431706,2011
3439,21435193,2011
3440,21435336,2012
3441,21448905,2011
3442,21455993,2012
3443,21460854,2011
3444,21464712,2011
3445,21467158,2011
3446,21468550,2011
3447,21471222,2011
3448,21471404,2011
3449,21472233,2013
3450,21472347,2012
3451,21472990,2011
3452,21479368,2011
3453,21481725,2011
3454,21495032,2011
3455,21502362,2011
3456,21502955,2011
3457,21503569,2011
3458,21511813,2011
3459,21512034,2011
3460,21520166,2011
3461,21525173,2011
3462,21534877,2011
3463,21539977,2011
3464,21541331,2011
3465,21541354,2011
3466,21548940,2011
3467,21550168,2011
3468,21552288,2012
3469,21553120,2012
3470,21555486,2011
3471,21567082,2011
3472,21569481,2011
3473,21572098,2011
3474,21575235,2011
3475,21591024,2014
3476,21592405,2011
3477,21592959,2012
3478,21593728,2011
3479,21610700,2012
3480,21611196,2011
3481,21613227,2011
3482,21618027,2012
3483,21622730,2011
3484,21629773,2011
3485,21637297,2012
3486,21638198,2011
3487,21647251,2011
3488,21647377,2011
3489,21652542,2012
3490,21653642,2011
3491,21654750,2011
3492,21664042,2011
3493,21676945,2011
3494,21684154,2012
3495,21685938,2012
3496,21693658,2011
3497,21702042,2012
3498,21703189,2012
3499,21703393,2011
3500,21703983,2011
3501,21712254,2011
3502,21712654,2013
3503,21718132,2012
3504,21722265,2012
3505,21723283,2011
3506,21723797,2012
3507,21725603,2012
3508,21726338,2011
3509,21738599,2011
3510,21742974,2011
3511,21743970,2012
3512,21750200,2012
3513,21753805,2012
3514,21755340,2012
3515,21756784,2011
3516,21761344,2011
3517,21762626,2012
3518,21770894,2011
3519,21775132,2011
3520,21779484,2011
3521,21786180,2013
3522,21787234,2012
3523,21787752,2011
3524,21788439,2011
3525,21788589,2011
3526,21794077,2012
3527,21804579,2012
3528,21806946,2012
3529,21806992,2012
3530,21809363,2012
3531,21816922,2011
3532,21817107,2011
3533,21818714,2012
3534,21826251,2011
3535,21831295,2012
3536,21836020,2012
3537,21838537,2012
3538,21844955,2012
3539,21845495,2013
3540,21852381,2011
3541,21856785,2012
3542,21865341,2012
3543,21872652,2012
3544,21873159,2011
3545,21873783,2012
3546,21874051,2012
3547,21875287,2012
3548,21875932,2012
3549,21876625,2011
3550,21880154,2012
3551,21880628,2012
3552,21880893,2012
3553,21880981,2011
3554,21881595,2012
3555,21883694,2012
3556,21890685,2011
3557,21895872,2012
3558,21896753,2011
3559,21898695,2012
3560,21901171,2011
3561,21902631,2012
3562,21903935,2012
3563,21908875,2011
3564,21909994,2012
3565,21913185,2012
3566,21913998,2012
3567,21917968,2011
3568,21921042,2012
3569,21926415,2012
3570,21929751,2011
3571,21935578,2012
3572,21936961,2012
3573,21937590,2012
3574,21940630,2011
3575,21944890,2012
3576,21946298,2012
3577,21946813,2012
3578,21947847,2012
3579,21948564,2012
3580,21949788,2012
3581,21952822,2012
3582,21952984,2012
3583,21953293,2012
3584,21954225,2012
3585,21956116,2012
3586,21960059,2012
3587,21961478,2012
3588,21969012,2013
3589,21971048,2012
3590,21971665,2012
3591,21977024,2012
3592,21980038,2012
3593,21980368,2012
3594,21982769,2012
3595,21983934,2012
3596,22002311,2012
3597,22009755,2012
3598,22014955,2012
3599,22015065,2012
3600,22018270,2012
3601,22020939,2012
3602,22022480,2012
3603,22034498,2012
3604,22035408,2012
3605,22045185,2012
3606,22045191,2012
3607,22051041,2012
3608,22052060,2012
3609,22052152,2013
3610,22052914,2012
3611,22053178,2012
3612,22058146,2012
3613,22082152,2012
3614,22084234,2012
3615,22086681,2012
3616,22087245,2012
3617,22089643,2012
3618,22093502,2012
3619,22094936,2012
3620,22096245,2012
3621,22101765,2012
3622,22102694,2012
3623,22102859,2012
3624,22109528,2012
3625,22110643,2012
3626,22113756,2012
3627,22122052,2012
3628,22129484,2014
3629,22134538,2012
3630,22135162,2012
3631,22139076,2012
3632,22139078,2012
3633,22139444,2012
3634,22151897,2012
3635,22156201,2012
3636,22159405,2012
3637,22160187,2012
3638,22161164,2012
3639,22163007,2012
3640,22167021,2012
3641,22168593,2012
3642,22172575,2012
3643,22179486,2012
3644,22179665,2012
3645,22179829,2012
3646,22187223,2012
3647,22189055,2012
3648,22190509,2012
3649,22198089,2012
3650,22202009,2012
3651,22205943,2012
3652,22212233,2012
3653,22212428,2012
3654,22213145,2013
3655,22213330,2012
3656,22213800,2012
3657,22215713,2012
3658,22219180,2012
3659,22222153,2012
3660,22223877,2012
3661,22234685,2012
3662,22235332,2012
3663,22237007,2012
3664,22245218,2013
3665,22245693,2012
3666,22245916,2012
3667,22249248,2013
3668,22249254,2012
3669,22258453,2012
3670,22260523,2012
3671,22260784,2013
3672,22268450,2012
3673,22269208,2012
3674,22273691,2012
3675,22274626,2012
3676,22281474,2012
3677,22285730,2012
3678,22287315,2012
3679,22294131,2012
3680,22295063,2012
3681,22301433,2012
3682,22302717,2012
3683,22310912,2012
3684,22311263,2013
3685,22322911,2012
3686,22322955,2013
3687,22328083,2012
3688,22331473,2012
3689,22335947,2012
3690,22343615,2012
3691,22344632,2012
3692,22347428,2012
3693,22351693,2012
3694,22352917,2012
3695,22353936,2012
3696,22357537,2012
3697,22358059,2012
3698,22359580,2012
3699,22362515,2012
3700,22362752,2012
3701,22362909,2012
3702,22363497,2012
3703,22364742,2012
3704,22367739,2012
3705,22370637,2013
3706,22370758,2012
3707,22371089,2012
3708,22371328,2012
3709,22373578,2012
3710,22373869,2012
3711,22374446,2012
3712,22378186,2012
3713,22384020,2012
3714,22384170,2012
3715,22393448,2012
3716,22396777,2012
3717,22399498,2012
3718,22402125,2013
3719,22407060,2012
3720,22419694,2012
3721,22424712,2012
3722,22431718,2012
3723,22433310,2012
3724,22436747,2012
3725,22438885,2012
3726,22439831,2012
3727,22446874,2012
3728,22450326,2012
3729,22450430,2015
3730,22452878,2013
3731,22453030,2012
3732,22456107,2012
3733,22457788,2012
3734,22469499,2014
3735,22479426,2012
3736,22488426,2012
3737,22490015,2012
3738,22491216,2012
3739,22491710,2012
3740,22492545,2012
3741,22493297,2012
3742,22502680,2012
3743,22504911,2012
3744,22505520,2012
3745,22508479,2013
3746,22522790,2013
3747,22528454,2013
3748,22529925,2012
3749,22534459,2012
3750,22535378,2013
3751,22541669,2012
3752,22549634,2012
3753,22552153,2013
3754,22552290,2012
3755,22553926,2012
3756,22563438,2012
3757,22568628,2013
3758,22570371,2012
3759,22570537,2012
3760,22571696,2012
3761,22572970,2013
3762,22574716,2012
3763,22578383,2012
3764,22578566,2013
3765,22580216,2012
3766,22580605,2013
3767,22609116,2012
3768,22613985,2012
3769,22614057,2013
3770,22617440,2012
3771,22618231,2012
3772,22628407,2012
3773,22629385,2012
3774,22641068,2012
3775,22645244,2012
3776,22648654,2012
3777,22651868,2012
3778,22662276,2012
3779,22664743,2013
3780,22665054,2013
3781,22666483,2012
3782,22672828,2012
3783,22677902,2012
3784,22681934,2012
3785,22682079,2012
3786,22684007,2012
3787,22684455,2012
3788,22689922,2012
3789,22706599,2013
3790,22707408,2013
3791,22711523,2013
3792,22716646,2012
3793,22719913,2012
3794,22723849,2012
3795,22735571,2013
3796,22736314,2013
3797,22745731,2012
3798,22752967,2012
3799,22753745,2012
3800,22760500,2012
3801,22761894,2013
3802,22766763,2013
3803,22766795,2013
3804,22771635,2012
3805,22773266,2013
3806,22781767,2013
3807,22785131,2012
3808,22785173,2013
3809,22788411,2013
3810,22796123,2013
3811,22802949,2012
3812,22804917,2013
3813,22810507,2013
3814,22811578,2013
3815,22812695,2012
3816,22815235,2013
3817,22820284,2012
3818,22825752,2012
3819,22829753,2013
3820,22834637,2013
3821,22834685,2013
3822,22840297,2013
3823,22842456,2012
3824,22842854,2013
3825,22843616,2013
3826,22848274,2021
3827,22864477,2013
3828,22866162,2021
3829,22868917,2014
3830,22879939,2013
3831,22885837,2013
3832,22890556,2013
3833,22892391,2012
3834,22893262,2013
3835,22897840,2013
3836,22900072,2013
3837,22900199,2012
3838,22901144,2013
3839,22903298,2013
3840,22911744,2013
3841,22912826,2013
3842,22918790,2013
3843,22920753,2013
3844,22921398,2013
3845,22927992,2013
3846,22928040,2013
3847,22929553,2013
3848,22929976,2013
3849,22934260,2021
3850,22939244,2012
3851,22941339,2012
3852,22942733,2015
3853,22943841,2012
3854,22944560,2013
3855,22948942,2013
3856,22949171,2013
3857,22953717,2013
