,PMID,Year
5002,33090400,2021
5003,32755283,2021
5004,32555725,2020
5005,32543775,2021
5006,32538667,2020
5007,32495862,2021
5008,32370743,2020
5009,32271431,2021
5010,32062354,2020
5011,31473323,2019
5012,31347170,2020
5013,31115881,2020
5014,36504565,2022
5015,35316895,2022
5016,35118144,2022
5017,34187598,2021
5018,34181233,2022
5019,34077824,2021
5020,33552286,2021
5021,33230456,2020
5022,32342546,2021
5023,32084370,2020
5024,31186807,2020
5025,30519035,2022
5026,36267307,2022
5027,35672774,2022
5028,35045800,2022
5029,34841929,2022
5030,34808575,2023
5031,34797300,2022
5032,34707683,2022
5033,34347980,2022
5034,34266334,2022
5035,34221105,2021
5036,34098197,2022
5037,33336500,2021
5038,32382575,2021
5039,31257489,2019
5040,36499183,2023
5041,35938021,2022
5042,35411299,2022
5043,34912235,2023
5044,34150007,2023
5045,33935775,2021
5046,33072549,2020
5047,32582802,2022
5048,31114371,2020
5049,35148687,2022
5050,34689058,2022
5051,33710183,2021
5052,33113427,2021
5053,32013856,2021
5054,36060016,2022
5055,34692511,2022
5056,31891129,2020
5057,32927364,2020
5058,34484820,2022
5059,32707301,2020
5060,31260649,2020
5061,31325486,2019
5062,34536574,2021
5063,33610732,2021
5064,31382190,2020
5065,34938314,2023
5066,35366759,2022
5067,33095897,2021
5068,34649241,2022
5069,36542326,2023
5070,36371555,2023
5071,35935308,2022
5072,35909477,2022
5073,35690283,2022
5074,35672274,2022
5075,35553331,2022
5076,35129056,2022
5077,35100076,2022
5078,34969167,2022
5079,34957298,2022
5080,34659590,2022
5081,34643920,2022
5082,34460438,2021
5083,34378327,2022
5084,34198264,2021
5085,33257506,2021
5086,33215421,2021
5087,33093531,2021
5088,33011952,2021
5089,32753631,2022
5090,32678466,2021
5091,32659236,2020
5092,32432747,2021
5093,32307200,2021
5094,32243354,2021
5095,32203705,2021
5096,32016455,2020
5097,31997075,2021
5098,31957818,2020
5099,31785027,2021
5100,31638225,2020
5101,31219360,2019
5102,30852614,2020
5103,30447914,2019
5104,30419948,2019
5105,36620850,2023
5106,36092323,2022
5107,35871268,2023
5108,35495171,2022
5109,35437351,2022
5110,34650909,2022
5111,34357552,2022
5112,34052462,2021
5113,33816780,2021
5114,33603467,2022
5115,33508402,2022
5116,33400021,2022
5117,32194141,2021
5118,31933761,2020
5119,31889909,2022
5120,31149251,2023
5121,30568542,2022
5122,31783009,2020
5123,36250950,2022
5124,36148577,2023
5125,35499320,2022
5126,35286916,2022
5127,35240453,2022
5128,35184666,2022
5129,35126901,2022
5130,35048507,2022
5131,34738502,2022
5132,34720052,2022
5133,34409524,2022
5134,33880596,2021
5135,33735118,2021
5136,33582167,2021
5137,33472555,2021
5138,33417162,2022
5139,33413028,2021
5140,33382158,2021
5141,32521454,2021
5142,32250737,2021
5143,31789388,2020
5144,30755588,2020
5145,30717751,2019
5146,30713088,2019
5147,36523511,2022
5148,36250208,2022
5149,36081604,2022
5150,35928754,2022
5151,34672722,2021
5152,32943921,2022
5153,32848466,2022
5154,32547213,2022
5155,35463266,2022
5156,34891100,2022
5157,34798882,2022
5158,33542185,2021
5159,33398370,2021
5160,31939196,2021
5161,31866582,2020
5162,36258850,2022
5163,33365060,2020
5164,33122915,2022
5165,31819495,2022
5166,31695413,2022
5167,30655799,2020
5168,31949792,2020
5169,32332683,2020
5170,36172090,2022
5171,34539861,2021
5172,33102210,2020
5173,31489147,2020
5174,33786745,2022
5175,32844595,2021
5176,30756418,2023
5177,32021284,2022
5178,32705287,2021
5179,31322549,2020
5180,34997887,2022
5181,33010302,2021
5182,33561291,2021
5183,36457973,2022
5184,30720099,2019
5185,31780861,2020
5186,31949662,2020
5187,33767433,2022
5188,32802175,2021
5189,33922375,2021
5190,33249960,2022
5191,36757298,2023
5192,32322310,2022
5193,34656078,2022
5194,34110366,2021
5195,32871756,2021
5196,36316110,2022
5197,31103821,2020
5198,30548656,2023
5199,36214997,2022
5200,35873157,2022
5201,35342355,2022
5202,34980144,2022
5203,34479967,2021
5204,34461605,2021
5205,34336102,2022
5206,33840258,2021
5207,33140250,2021
5208,32956770,2021
5209,32821513,2021
5210,32730776,2021
5211,32730709,2020
5212,32602607,2021
5213,32324343,2021
5214,31958315,2020
5215,31658041,2020
5216,31269432,2020
5217,31097683,2020
5218,31056312,2019
5219,31053500,2021
5220,36544695,2022
5221,36281372,2022
5222,36237545,2022
5223,36091362,2022
5224,35559743,2022
5225,35242102,2022
5226,34966429,2022
5227,34702271,2021
5228,34497805,2021
5229,34356875,2023
5230,33781239,2021
5231,33209688,2022
5232,33209036,2022
5233,32774503,2020
5234,30498363,2022
5235,36335210,2022
5236,36204642,2022
5237,34625951,2022
5238,34582317,2022
5239,33737086,2022
5240,33526014,2021
5241,33238163,2022
5242,32838437,2022
5243,32495614,2020
5244,32396871,2021
5245,32281274,2021
5246,32107941,2020
5247,31520606,2020
5248,31321740,2020
5249,31210322,2020
5250,31210295,2020
5251,31176730,2019
5252,30529831,2020
5253,36018178,2022
5254,34153312,2022
5255,33976977,2022
5256,33422071,2021
5257,33415668,2021
5258,31536904,2020
5259,31105742,2020
5260,30862091,2020
5261,30542424,2020
5262,30515803,2020
5263,36847693,2023
5264,33081077,2020
5265,31748847,2020
5266,32509100,2020
5267,36216243,2023
5268,35165827,2022
5269,34101749,2021
5270,33061998,2021
5271,30957187,2019
5272,34948403,2022
5273,36453878,2023
5274,35737431,2022
5275,35347818,2022
5276,35219069,2022
5277,35022999,2022
5278,34616498,2022
5279,34516333,2022
5280,34296378,2022
5281,34116704,2021
5282,33784010,2022
5283,33336726,2021
5284,33323675,2021
5285,33159291,2021
5286,33155266,2021
5287,33098283,2021
5288,32865704,2021
5289,32741808,2021
5290,32678870,2021
5291,32515533,2020
5292,32092817,2020
5293,32086979,2020
5294,31984680,2022
5295,31520466,2020
5296,31043708,2020
5297,30487794,2019
5298,34599150,2021
5299,34485123,2022
5300,34249085,2021
5301,33531993,2021
5302,30679988,2020
5303,34864822,2022
5304,34738458,2022
5305,34675500,2021
5306,34530741,2022
5307,34321465,2022
5308,34052737,2021
5309,33546604,2021
5310,33522952,2021
5311,33481008,2021
5312,32821520,2021
5313,32410228,2021
5314,32046405,2020
5315,31539122,2020
5316,31161266,2020
5317,30928097,2020
5318,30856345,2019
5319,30604382,2019
5320,35592536,2022
5321,34715498,2021
5322,34890883,2022
5323,32343493,2021
5324,32151082,2021
5325,31957820,2020
5326,31551498,2020
5327,31298394,2020
5328,31287002,2020
5329,36186576,2022
5330,34269397,2022
5331,31564967,2022
5332,35083143,2022
5333,34475974,2021
5334,33425718,2022
5335,31087825,2020
5336,35704723,2022
5337,31562552,2020
5338,36334875,2022
5339,31827490,2020
5340,31028134,2020
5341,32528555,2020
5342,34389030,2021
5343,35025943,2022
5344,34073090,2021
5345,34616299,2021
5346,31735661,2020
5347,35014431,2022
5348,34968855,2022
5349,32006196,2020
5350,36481589,2023
5351,33532936,2021
5352,32705283,2021
5353,31389577,2020
5354,34695419,2022
5355,33215816,2021
5356,31100777,2019
5357,34076840,2022
5358,31090110,2020
5359,32993961,2021
5360,33038032,2022
5361,32071155,2020
5362,31644912,2020
5363,31371699,2020
5364,31268978,2020
5365,36752600,2023
5366,34761005,2022
5367,31966878,2020
5368,35316486,2022
5369,31073299,2020
5370,36741376,2023
5371,36598779,2023
5372,36481205,2023
5373,36344812,2022
5374,35996508,2022
5375,35981137,2022
5376,35818236,2022
5377,35659599,2022
5378,35545731,2022
5379,35337261,2022
5380,34882294,2022
5381,34676493,2022
5382,34237753,2021
5383,34190406,2022
5384,34185461,2021
5385,34050266,2021
5386,33625672,2021
5387,33466130,2021
5388,33372325,2021
5389,33263223,2022
5390,33025840,2021
5391,32969715,2021
5392,32965161,2022
5393,32853952,2021
5394,32816152,2021
5395,32798621,2021
5396,32767318,2021
5397,32710451,2021
5398,32353171,2021
5399,32237949,2021
5400,32159214,2021
5401,32066826,2020
5402,31956102,2021
5403,31827150,2021
5404,31710594,2020
5405,31583766,2020
5406,31460867,2020
5407,31328772,2020
5408,31153637,2020
5409,31145011,2021
5410,31134620,2020
5411,31054359,2019
5412,31047984,2020
5413,30994959,2020
5414,30978148,2020
5415,30767608,2019
5416,30614794,2019
5417,30583038,2019
5418,36831624,2023
5419,36718644,2023
5420,36530488,2022
5421,36473889,2022
5422,36431040,2023
5423,36120988,2022
5424,35958013,2022
5425,35782940,2022
5426,35590121,2022
5427,35341140,2022
5428,35076541,2022
5429,34892984,2022
5430,34239673,2021
5431,34016844,2021
5432,33719246,2021
5433,33592260,2021
5434,33425484,2021
5435,33147167,2021
5436,33050114,2020
5437,32994439,2021
5438,32765703,2020
5439,32679145,2020
5440,32190766,2020
5441,32104255,2020
5442,31938423,2020
5443,31908490,2023
5444,31778769,2021
5445,31452786,2020
5446,31413593,2022
5447,31389579,2020
5448,30535438,2019
5449,30411548,2019
5450,35735115,2022
5451,35700742,2022
5452,35456428,2022
5453,35392075,2022
5454,34634611,2021
5455,34601333,2022
5456,34392742,2021
5457,33540826,2021
5458,33302703,2021
5459,33126129,2021
5460,33029912,2021
5461,32973352,2022
5462,32672418,2021
5463,32671202,2022
5464,32626951,2021
5465,32212417,2021
5466,32113893,2021
5467,32016460,2020
5468,31984574,2021
5469,31622624,2020
5470,31534967,2020
5471,31400752,2020
5472,31038266,2019
5473,30945573,2019
5474,30760287,2020
5475,35986538,2022
5476,35910206,2022
5477,35568721,2022
5478,35281840,2022
5479,35186962,2022
5480,35163219,2022
5481,34722314,2022
5482,34689169,2021
5483,34539823,2021
5484,34063878,2021
5485,33670401,2021
5486,33468159,2021
5487,33088215,2022
5488,32913547,2020
5489,32801869,2022
5490,32753971,2022
5491,32538751,2021
5492,32410883,2023
5493,32317602,2021
5494,31452017,2020
5495,35862727,2022
5496,33161496,2021
5497,32647955,2021
5498,31124563,2020
5499,32546573,2020
5500,36684425,2023
5501,32127940,2020
5502,35978806,2022
5503,35532294,2022
5504,35116650,2022
5505,34659890,2021
5506,34540002,2021
5507,31724333,2021
5508,30457847,2019
5509,31284290,2020
5510,31833555,2020
5511,32127787,2022
5512,34160339,2022
5513,36781343,2023
5514,32824915,2021
5515,32327611,2021
5516,35181618,2022
5517,33005251,2020
5518,32929219,2021
5519,35385896,2022
5520,34390638,2021
5521,31403686,2020
5522,33955243,2022
5523,32652747,2021
5524,30439361,2019
5525,32880387,2021
5526,32246643,2020
5527,30958798,2020
5528,30864732,2019
5529,32626937,2021
5530,36272464,2022
5531,31233193,2020
5532,32824678,2020
5533,32073880,2020
5534,36443711,2022
5535,36077347,2022
5536,36054529,2022
5537,35944561,2022
5538,35903462,2022
5539,35378210,2022
5540,35276183,2022
5541,35246019,2022
5542,35205216,2022
5543,35106926,2022
5544,35073542,2022
5545,35014077,2022
5546,35006556,2022
5547,34986757,2022
5548,34753133,2022
5549,34692839,2022
5550,34390174,2022
5551,34366268,2021
5552,34175436,2021
5553,34106501,2022
5554,34083573,2021
5555,33962174,2021
5556,33785332,2021
5557,33724726,2021
5558,33630973,2021
5559,33446250,2021
5560,33410156,2021
5561,33102573,2021
5562,33054738,2021
5563,32941074,2021
5564,32866906,2020
5565,32759383,2020
5566,32415208,2020
5567,32376798,2021
5568,32321821,2021
5569,32301252,2021
5570,32228546,2021
5571,31863884,2020
5572,31793097,2020
5573,31691877,2020
5574,31572380,2020
5575,31551516,2020
5576,31511910,2020
5577,31378131,2020
5578,31145943,2020
5579,31114934,2019
5580,30970294,2019
5581,30922137,2019
5582,30781550,2019
5583,30480817,2020
5584,36724751,2023
5585,36394065,2022
5586,35693719,2022
5587,35669195,2022
5588,35452863,2022
5589,35414011,2022
5590,35382374,2022
5591,35239453,2022
5592,34746238,2021
5593,33952723,2021
5594,33643894,2022
5595,33335754,2022
5596,33281969,2020
5597,33177878,2022
5598,31933970,2020
5599,31921386,2020
5600,31168355,2022
5601,32107907,2020
5602,36613584,2023
5603,36540014,2023
5604,35764886,2022
5605,35322736,2022
5606,35205276,2022
5607,34653794,2021
5608,34571940,2021
5609,34562091,2021
5610,34425282,2021
5611,34337736,2021
5612,33974163,2021
5613,33905318,2022
5614,33819916,2021
5615,33704879,2022
5616,33500384,2021
5617,33307164,2021
5618,33288643,2021
5619,33015766,2021
5620,32980991,2021
5621,32902370,2021
5622,32828851,2021
5623,32468065,2021
5624,32373967,2021
5625,32316138,2021
5626,32238705,2020
5627,32116075,2021
5628,31963351,2021
5629,31903636,2021
5630,31854959,2020
5631,31841186,2020
5632,31789129,2020
5633,31526187,2021
5634,31047726,2020
5635,30687316,2019
5636,30639456,2019
5637,30551536,2019
5638,35668915,2022
5639,35588695,2022
5640,35219754,2022
5641,35013115,2022
5642,34693046,2021
5643,34497755,2022
5644,34040437,2022
5645,32999756,2022
5646,32581553,2022
5647,32413869,2021
5648,32347551,2021
5649,31949659,2020
5650,31908498,2023
5651,31737319,2022
5652,31007750,2020
5653,30524889,2022
5654,36588357,2023
5655,36118948,2022
5656,35783013,2022
5657,34802430,2022
5658,34055974,2021
5659,33648498,2021
5660,33355860,2021
5661,33261827,2021
5662,32690634,2021
5663,31773676,2020
5664,31115007,2020
5665,30865275,2020
5666,30779946,2019
5667,36291816,2022
5668,35986376,2022
5669,35721535,2022
5670,35327332,2022
5671,35194440,2022
5672,33116855,2022
5673,32989384,2020
5674,32882180,2021
5675,36941394,2023
5676,36931262,2023
5677,36929702,2023
5678,36847071,2024
5679,35791342,2022
5680,35706810,2022
5681,35557596,2022
5682,34659494,2021
5683,34178135,2021
5684,33500702,2021
5685,31752018,2020
5686,32752917,2021
5687,34895840,2022
5688,34774515,2022
5689,31292167,2020
5690,34188461,2021
5691,31115543,2019
5692,33847879,2021
5693,33381152,2021
5694,30619490,2020
5695,32765685,2020
5696,33403569,2021
5697,31029676,2020
5698,34730058,2022
5699,32807750,2021
5700,33290101,2021
5701,34427668,2022
5702,36401491,2022
5703,36524862,2023
5704,35625926,2022
5705,35224615,2022
5706,36517751,2022
5707,36414650,2022
5708,36105715,2022
5709,35818213,2022
5710,35692876,2022
5711,35616822,2022
5712,35432357,2022
5713,35332577,2022
5714,35235759,2022
5715,35079043,2022
5716,34870560,2022
5717,34657624,2021
5718,34634995,2022
5719,34575936,2021
5720,34364983,2022
5721,34326893,2021
5722,34164962,2021
5723,34034455,2021
5724,33845716,2022
5725,33464142,2021
5726,33215418,2021
5727,33155199,2021
5728,33155176,2021
5729,32917949,2022
5730,32626925,2021
5731,32613412,2021
5732,32550890,2021
5733,32538067,2021
5734,32124558,2021
5735,31973536,2020
5736,31922208,2020
5737,31918742,2020
5738,31227612,2020
5739,31217548,2020
5740,30914454,2020
5741,30709904,2019
5742,30612280,2019
5743,30544723,2019
5744,30540564,2019
5745,30536308,2019
5746,30412705,2019
5747,35466313,2022
5748,35382172,2022
5749,34629901,2023
5750,34571345,2021
5751,34466069,2022
5752,32721879,2021
5753,32346302,2022
5754,31942199,2020
5755,31428151,2020
5756,36606461,2023
5757,36076300,2022
5758,35967345,2022
5759,34895046,2022
5760,34340698,2022
5761,34125651,2021
5762,34120407,2022
5763,33658044,2021
5764,33497386,2021
5765,33496921,2021
5766,33411988,2021
5767,33308377,2020
5768,33256799,2021
5769,32951513,2021
5770,32897198,2020
5771,32844953,2020
5772,32798408,2020
5773,32795216,2023
5774,32102682,2021
5775,31894313,2020
5776,31609763,2020
5777,31539115,2020
5778,31532704,2020
5779,31381886,2020
5780,31087038,2020
5781,31059711,2019
5782,30811958,2020
5783,30714135,2020
5784,30674565,2019
5785,30581271,2019
5786,30551440,2019
5787,35245871,2022
5788,34981016,2022
5789,34630658,2021
5790,34094717,2021
5791,33051664,2023
5792,31809872,2021
5793,31807004,2022
5794,31737949,2021
5795,31186793,2020
5796,31693229,2023
5797,31966078,2020
5798,32021248,2023
5799,32863912,2020
5800,36513253,2023
5801,36087462,2022
5802,36032099,2022
5803,34938358,2022
5804,31841443,2020
5805,31828982,2021
5806,30450635,2019
5807,36428932,2022
5808,35997718,2023
5809,35184686,2022
5810,34650771,2021
5811,33917405,2021
5812,33614632,2021
5813,33536789,2022
5814,33520692,2021
5815,33178319,2020
5816,32765820,2020
5817,31661791,2020
5818,31216561,2019
5819,34786048,2021
5820,31747378,2020
5821,32194220,2020
5822,32681442,2021
5823,35867864,2023
5824,32401923,2020
5825,31469602,2020
5826,30683137,2019
5827,36702354,2023
5828,33075494,2021
5829,31617353,2019
5830,32304915,2021
5831,31929798,2020
5832,31864625,2020
5833,31878844,2020
5834,31933969,2020
5835,32850286,2021
5836,30926320,2019
5837,36190183,2023
5838,32659676,2021
5839,31312877,2020
5840,32305038,2021
5841,36662424,2023
5842,36728308,2023
5843,32751663,2021
5844,33955508,2021
5845,31569377,2020
5846,35046889,2022
5847,32698791,2021
5848,33023393,2021
5849,32806499,2021
5850,32809970,2021
5851,31468561,2021
5852,34095117,2021
5853,31389734,2020
5854,31817907,2020
5855,36613808,2023
5856,36432575,2022
5857,36078129,2022
5858,35975537,2022
5859,35887223,2022
5860,35818240,2022
5861,35700796,2022
5862,35473687,2022
5863,35249869,2022
5864,34951407,2022
5865,34687039,2021
5866,34638684,2021
5867,34572021,2021
5868,34547134,2022
5869,34541816,2022
5870,34508764,2021
5871,34493366,2021
5872,34374576,2022
5873,34357372,2022
5874,34330158,2022
5875,34278445,2021
5876,34254354,2022
5877,34156425,2021
5878,34125460,2021
5879,34098850,2021
5880,33982217,2022
5881,33828027,2021
5882,33611865,2021
5883,33607184,2022
5884,33402480,2021
5885,33237235,2020
5886,33131925,2021
5887,33082482,2021
5888,33040800,2021
5889,32873879,2021
5890,32777750,2021
5891,32487621,2020
5892,31868204,2021
5893,31816052,2020
5894,31607285,2019
5895,31570425,2019
5896,31341019,2020
5897,31313741,2021
5898,31228940,2020
5899,31220580,2019
5900,31214616,2019
5901,31106423,2020
5902,31069760,2020
5903,31022558,2020
5904,30983504,2020
5905,30926883,2020
5906,30833639,2020
5907,30765325,2019
5908,30551873,2019
5909,30537232,2019
5910,30523241,2019
5911,30516071,2020
5912,30485259,2019
5913,36662897,2023
5914,36217395,2022
5915,35531558,2022
5916,35079352,2022
5917,34888219,2021
5918,34018345,2021
5919,34017558,2021
5920,34007326,2021
5921,32932713,2023
5922,32782613,2020
5923,32753947,2022
5924,32090093,2020
5925,32010177,2020
5926,31966077,2020
5927,31632582,2020
5928,31631065,2020
5929,31487369,2020
5930,31261033,2020
5931,30588418,2020
5932,30405811,2020
5933,32547220,2022
5934,32550556,2023
5935,36269619,2022
5936,36219614,2022
5937,36047424,2022
5938,35837763,2022
5939,35668131,2022
5940,35297352,2022
5941,35266110,2022
5942,35257310,2022
5943,35039938,2022
5944,34973299,2022
5945,34798868,2022
5946,34699986,2022
5947,34388111,2022
5948,34208452,2021
5949,34130294,2021
5950,34097306,2021
5951,33809988,2021
5952,33746971,2021
5953,33420414,2022
5954,33285561,2021
5955,32947363,2021
5956,32718068,2021
5957,32590883,2021
5958,31222560,2020
5959,31180541,2019
5960,30429351,2019
5961,36591476,2023
5962,35723009,2022
5963,35712508,2022
5964,35681658,2023
5965,34540745,2022
5966,34336922,2021
5967,32875710,2021
5968,32854257,2020
5969,32787917,2021
5970,31849520,2022
5971,34321402,2022
5972,33201565,2021
5973,31514066,2020
5974,31486498,2020
5975,31238903,2019
5976,35618996,2022
5977,34257708,2021
5978,33457239,2023
5979,34308576,2022
5980,33968182,2023
5981,33959615,2021
5982,32943991,2022
5983,33704509,2021
5984,30715622,2020
5985,36695693,2023
5986,34218230,2022
5987,32853260,2020
5988,36326316,2022
5989,36206102,2022
5990,36066401,2022
5991,35603405,2022
5992,35208504,2022
5993,34657331,2022
5994,33847612,2021
5995,33028635,2021
5996,32880813,2021
5997,32215780,2021
5998,32141531,2021
5999,31961004,2021
6000,31894345,2020
6001,31892572,2020
6002,31513434,2021
6003,31201812,2020
6004,31177123,2019
6005,30926829,2020
6006,36545680,2022
6007,35541941,2022
6008,35117327,2022
6009,34737955,2021
6010,33880997,2021
6011,33061446,2022
6012,31934291,2020
6013,31788082,2020
6014,30952494,2020
6015,30719151,2023
6016,31686849,2022
6017,34521413,2021
6018,33669024,2023
6019,35193115,2022
6020,32123492,2020
6021,36671979,2023
6022,35955467,2022
6023,30529346,2019
6024,33275235,2021
6025,33155244,2021
6026,33309716,2021
6027,31990029,2021
6028,32068312,2021
6029,35568745,2022
6030,33754032,2021
6031,36482069,2022
6032,36808381,2023
6033,35126169,2022
6034,32149762,2021
6035,30499000,2019
6036,34227918,2021
6037,34039992,2022
6038,36147476,2022
6039,31130368,2020
6040,35474387,2022
6041,34443415,2021
6042,32541781,2020
6043,35378083,2022
6044,33078836,2021
6045,32944617,2021
6046,32585876,2021
6047,33507132,2021
6048,31158382,2020
6049,32704131,2020
6050,36401446,2022
6051,31218746,2020
6052,32596382,2021
6053,34468014,2022
6054,32557804,2021
6055,34520170,2022
6056,35687301,2022
6057,34626694,2022
6058,33713393,2021
6059,30450855,2019
6060,33775690,2021
6061,33763423,2021
6062,31215466,2020
6063,30474870,2020
6064,36529101,2023
6065,31781973,2021
6066,33378474,2021
6067,35579419,2022
6068,33112434,2021
6069,32376568,2020
6070,31419642,2020
6071,33044326,2021
6072,31737170,2020
6073,30980790,2019
6074,31499447,2019
6075,32082120,2020
6076,31450568,2020
6077,33305319,2021
6078,36811541,2023
6079,36617839,2023
6080,36613525,2023
6081,36435921,2023
6082,36399467,2023
6083,36227666,2022
6084,36197268,2022
6085,36181617,2023
6086,36155067,2022
6087,36011313,2022
6088,35903922,2022
6089,35732322,2022
6090,35680806,2022
6091,35625530,2022
6092,35525840,2022
6093,35485349,2022
6094,35484046,2022
6095,35463986,2022
6096,35445913,2022
6097,35411833,2022
6098,35397570,2022
6099,35377982,2022
6100,35176332,2022
6101,35037107,2022
6102,34944497,2022
6103,34910493,2022
6104,34861059,2022
6105,34783292,2022
6106,34750486,2021
6107,34665305,2022
6108,34655330,2022
6109,34591390,2022
6110,34502497,2021
6111,34481973,2022
6112,34403518,2022
6113,34319204,2021
6114,34296546,2021
6115,34226687,2022
6116,34102608,2021
6117,34056735,2022
6118,33986456,2022
6119,33977112,2021
6120,33942341,2022
6121,33932899,2021
6122,33930596,2022
6123,33765907,2021
6124,33650650,2021
6125,33642822,2021
6126,33612391,2021
6127,33453248,2021
6128,33446130,2021
6129,33398678,2021
6130,33380310,2022
6131,33374832,2021
6132,33338854,2021
6133,33275259,2021
6134,33221743,2021
6135,33190281,2021
6136,33098868,2020
6137,33092644,2020
6138,33074217,2021
6139,33037254,2021
6140,33034147,2021
6141,32921986,2021
6142,32894541,2021
6143,32860924,2021
6144,32841775,2021
6145,32841217,2021
6146,32811874,2021
6147,32738890,2021
6148,32654473,2021
6149,32630813,2021
6150,32532204,2021
6151,32529538,2021
6152,32502839,2021
6153,32336272,2020
6154,32323786,2020
6155,32319481,2021
6156,32319382,2020
6157,32304779,2021
6158,32301035,2020
6159,32255309,2021
6160,32238921,2021
6161,32220540,2020
6162,32210149,2020
6163,32162890,2020
6164,32127902,2020
6165,32089410,2021
6166,32079439,2021
6167,32054948,2020
6168,32041748,2020
6169,31983127,2020
6170,31891569,2020
6171,31885789,2020
6172,31852749,2021
6173,31830533,2020
6174,31828273,2020
6175,31777195,2021
6176,31775690,2020
6177,31760527,2020
6178,31711057,2020
6179,31710448,2020
6180,31663131,2021
6181,31619517,2020
6182,31559537,2020
6183,31554373,2020
6184,31545515,2020
6185,31539270,2020
6186,31479716,2020
6187,31438837,2020
6188,31425738,2020
6189,31424691,2020
6190,31411213,2020
6191,31386204,2021
6192,31376385,2020
6193,31343368,2019
6194,31305122,2019
6195,31298326,2020
6196,31295467,2020
6197,31248310,2020
6198,31204933,2019
6199,31170665,2020
6200,31115528,2019
6201,31115495,2019
6202,31114993,2020
6203,31106536,2019
6204,31101802,2020
6205,31081107,2020
6206,31054369,2020
6207,30989725,2020
6208,30873956,2019
6209,30696040,2019
6210,30571914,2020
6211,30551433,2019
6212,30515607,2019
6213,30486562,2019
6214,30468908,2019
6215,36757530,2023
6216,36230658,2022
6217,36016920,2023
6218,35865405,2022
6219,35703738,2022
6220,35582270,2022
6221,35571440,2022
6222,35453838,2023
6223,35370692,2022
6224,35199358,2022
6225,35181997,2022
6226,34504639,2022
6227,34177568,2021
6228,34108361,2021
6229,34088068,2021
6230,33981162,2022
6231,33911899,2023
6232,33909769,2021
6233,33796457,2021
6234,33737813,2022
6235,33651636,2023
6236,33447542,2022
6237,33408518,2022
6238,33330080,2020
6239,33116598,2022
6240,32934703,2023
6241,32650237,2021
6242,32622330,2022
6243,32606969,2022
6244,32569592,2020
6245,32504411,2023
6246,32494204,2022
6247,32399402,2023
6248,32395491,2022
6249,32345320,2021
6250,32194733,2020
6251,32102296,2020
6252,32094435,2020
6253,32047551,2020
6254,32010268,2020
6255,31966057,2020
6256,31938263,2020
6257,31934125,2020
6258,31897330,2023
6259,31758402,2020
6260,31671225,2020
6261,31420820,2020
6262,31278961,2020
6263,31225464,2020
6264,31068831,2023
6265,31040703,2022
6266,30944658,2020
6267,30836600,2020
6268,30783468,2020
6269,30667374,2019
6270,30655820,2020
6271,30519318,2020
6272,30426547,2023
6273,30542388,2023
6274,30700696,2019
6275,31114344,2020
6276,31569404,2020
6277,31612063,2020
6278,31616515,2020
6279,31686915,2023
6280,31781245,2020
6281,31966849,2020
6282,36445955,2023
6283,35365098,2022
6284,34990478,2022
6285,34939557,2022
6286,34856073,2022
6287,34761581,2022
6288,34623601,2022
6289,34550549,2022
6290,34471485,2022
6291,34448661,2022
6292,34400887,2022
6293,34039781,2022
6294,33894312,2022
6295,33893071,2022
6296,33675467,2021
6297,33650673,2021
6298,33629295,2021
6299,33416118,2021
6300,33125091,2021
6301,33066724,2020
6302,32901838,2021
6303,32798250,2020
6304,32763196,2020
6305,32502543,2020
6306,32308805,2020
6307,31715633,2020
6308,31694408,2020
6309,31398873,2020
6310,31320713,2020
6311,31044561,2020
6312,30851271,2019
6313,30770877,2020
6314,30684524,2019
6315,36742154,2023
6316,36348805,2022
6317,36275122,2022
6318,36143090,2022
6319,35950212,2023
6320,35875068,2022
6321,34917801,2022
6322,34901263,2022
6323,34012792,2022
6324,33015376,2020
6325,32933226,2021
6326,32226522,2020
6327,31252698,2020
6328,35809313,2022
6329,30446443,2020
6330,36852074,2023
6331,36186528,2022
6332,35371309,2022
6333,30651924,2022
6334,36815649,2023
6335,36401685,2023
6336,35958506,2022
6337,35117225,2022
6338,35116985,2022
6339,34939761,2022
6340,34880915,2021
6341,34405380,2022
6342,34307152,2021
6343,33371368,2021
6344,32765691,2020
6345,32308683,2022
6346,31742868,2021
6347,31732824,2020
6348,32867562,2022
6349,31060348,2019
6350,33154782,2020
6351,30400037,2019
6352,35105862,2022
6353,30672723,2020
6354,32505695,2022
6355,32612537,2020
6356,31966751,2020
6357,33226531,2021
6358,36117315,2022
6359,31746331,2020
6360,34359879,2021
6361,36171191,2022
6362,33020773,2021
6363,33352965,2021
6364,34533283,2022
6365,32219698,2021
6366,36801489,2023
6367,36074605,2022
6368,35709892,2022
6369,35341446,2022
6370,34983831,2022
6371,34969359,2022
6372,34943987,2022
6373,34882521,2022
6374,34788141,2022
6375,34769292,2021
6376,34755307,2022
6377,34705180,2022
6378,32785072,2021
6379,32500672,2021
6380,32407730,2021
6381,32040593,2021
6382,31638221,2020
6383,30711417,2020
6384,30395767,2020
6385,36857196,2023
6386,36111973,2023
6387,35706801,2022
6388,35663593,2022
6389,34536429,2022
6390,34533429,2022
6391,33841642,2021
6392,33408288,2021
6393,32547062,2022
6394,32256813,2020
6395,36334906,2023
6396,35921387,2022
6397,35247197,2022
6398,35163224,2022
6399,34791555,2022
6400,34453104,2022
