,PMID,Year
2546,29477089,2018
2547,33909697,2021
2548,33797702,2021
2549,22964854,2013
2550,33579366,2021
2551,23858035,2014
2552,29042983,2020
2553,29901577,2018
2554,32420596,2020
2555,26343596,2016
2556,21271217,2011
2557,24360091,2014
2558,35148754,2022
2559,30030064,2018
2560,19175831,2009
2561,21475928,2012
2562,25047501,2015
2563,25407491,2015
2564,25760688,2015
2565,30186751,2022
2566,33060778,2021
2567,19598010,2010
2568,20349219,2010
2569,22407237,2012
2570,25115392,2015
2571,29953965,2019
2572,30170406,2018
2573,21219233,2011
2574,21743960,2012
2575,22168593,2012
2576,29459716,2019
2577,23969726,2014
2578,19676043,2010
2579,20940405,2010
2580,21211035,2011
2581,21961478,2012
2582,23391506,2013
2583,23497354,2013
2584,23792642,2014
2585,24155920,2014
2586,25646699,2015
2587,25677619,2015
2588,28903422,2017
2589,31452174,2020
2590,20406893,2010
2591,23226946,2013
2592,24305714,2014
2593,24412320,2015
2594,25348569,2015
2595,26307768,2016
2596,26317904,2016
2597,26374689,2017
2598,26469956,2016
2599,28081732,2017
2600,29351283,2018
2601,26138686,2015
2602,18451220,2008
2603,33148669,2022
2604,22383169,2012
2605,17011485,2006
2606,25597017,2015
2607,32572891,2021
2608,25707620,2015
2609,32374844,2020
2610,24570391,2014
2611,26613016,2016
2612,29889802,2019
2613,28915706,2017
2614,19177201,2009
2615,25146963,2015
2616,22161164,2012
2617,29615793,2019
2618,23812097,2013
2619,29402772,2018
2620,19525145,2010
2621,19949084,2010
2622,25979460,2016
2623,24699363,2014
2624,30089772,2019
2625,32742334,2020
2626,27512057,2017
2627,28399020,2018
2628,19646430,2010
2629,33820914,2021
2630,16549775,2006
2631,18536574,2008
2632,19155294,2009
2633,20855495,2011
2634,21176349,2011
2635,21239610,2011
2636,22451425,2012
2637,23056458,2013
2638,23551855,2014
2639,23597135,2014
2640,24145403,2013
2641,24479800,2015
2642,24872388,2014
2643,25130806,2014
2644,25140305,2015
2645,25339346,2015
2646,25612891,2015
2647,25647305,2016
2648,25732734,2015
2649,25796601,2015
2650,25886051,2016
2651,26038136,2015
2652,26041742,2015
2653,26967056,2018
2654,27059597,2017
2655,28105201,2020
2656,28247308,2017
2657,30076175,2020
2658,25698578,2015
2659,16266980,2005
2660,32134442,2021
2661,32466856,2020
2662,23035181,2013
2663,26156018,2016
2664,26451608,2016
2665,30089594,2019
2666,29130102,2018
2667,30387831,2019
2668,26231295,2016
2669,17093929,2007
2670,17727326,2007
2671,18329372,2008
2672,19666108,2010
2673,22116552,2012
2674,24169826,2014
2675,25870038,2016
2676,26305986,2016
2677,27044389,2017
2678,27473081,2017
2679,27498867,2017
2680,29458013,2019
2681,30038718,2023
2682,25130212,2015
2683,27505139,2017
2684,24462553,2015
2685,25594054,2015
2686,23721824,2014
2687,28697764,2018
2688,19196975,2009
2689,19351822,2009
2690,24145352,2014
2691,24928431,2014
2692,27600805,2017
2693,21509659,2011
2694,21763111,2012
2695,23728176,2013
2696,24920276,2015
2697,26158900,2016
2698,35036056,2022
2699,21317924,2011
2700,21358347,2011
2701,21664042,2011
2702,29997223,2019
2703,33609405,2021
2704,24644282,2014
2705,24901013,2014
2706,33724614,2021
2707,21892160,2011
2708,17976522,2008
2709,26265044,2015
2710,29536180,2018
2711,23056289,2013
2712,28810605,2021
2713,29270022,2023
2714,32083569,2020
2715,17060945,2007
2716,17189674,2007
2717,18922889,2008
2718,19066217,2009
2719,20049626,2010
2720,20144731,2010
2721,20299512,2010
2722,20851997,2010
2723,24194900,2015
2724,24220575,2014
2725,24419145,2015
2726,24598644,2014
2727,25069957,2014
2728,26117336,2015
2729,26255770,2016
2730,26256260,2016
2731,26479035,2015
2732,26545119,2016
2733,27780637,2017
2734,28222938,2017
2735,29574928,2019
2736,29935344,2019
2737,17894887,2008
2738,20980091,2011
2739,21145484,2011
2740,21796614,2012
2741,27396325,2017
2742,28560387,2018
2743,34026620,2021
2744,18327259,2008
2745,29693721,2019
2746,32596148,2020
2747,33123591,2021
2748,33887464,2021
2749,34152066,2023
2750,32946669,2021
2751,22682620,2012
2752,24462867,2014
2753,24468065,2014
2754,24645838,2014
2755,25663449,2015
2756,28105199,2022
2757,29861871,2019
2758,30396754,2019
2759,32521902,2021
2760,23045278,2013
2761,23396109,2013
2762,25510663,2015
2763,16966691,2006
2764,21898695,2012
2765,31820118,2021
2766,19821056,2010
2767,23759744,2013
2768,22438230,2012
2769,26339600,2016
2770,19347736,2009
2771,22475310,2013
2772,19771525,2010
2773,21203553,2011
2774,21400514,2012
2775,22768203,2012
2776,32397507,2020
2777,33540707,2023
2778,34390329,2022
2779,34512870,2022
2780,21592394,2011
2781,21714127,2011
2782,26318586,2016
2783,27125502,2017
2784,30001402,2019
2785,30194146,2018
2786,30240971,2023
2787,27579777,2018
2788,30305109,2019
2789,23114789,2013
2790,23713859,2016
2791,25763574,2015
2792,27640178,2017
2793,30277504,2019
2794,21816922,2011
2795,22864477,2013
2796,25359779,2015
2797,25513843,2015
2798,33416154,2021
2799,23516027,2013
2800,27534557,2017
2801,30348222,2019
2802,30384383,2018
2803,29108921,2018
2804,33915488,2021
2805,19915717,2010
2806,23602254,2014
2807,28941018,2019
2808,25561770,2015
2809,23511639,2013
2810,24989082,2014
2811,18042587,2008
2812,23129428,2013
2813,23401079,2013
2814,25775145,2016
2815,26175399,2016
2816,32852903,2021
2817,20090903,2010
2818,24341525,2014
2819,24583285,2014
2820,31789396,2020
2821,26513648,2016
2822,25912229,2015
2823,32802189,2021
2824,21464941,2011
2825,22334592,2012
2826,32597194,2021
2827,28179587,2017
2828,33912133,2021
2829,21935572,2012
2830,19684618,2009
2831,21980462,2012
2832,33178319,2020
2833,33935775,2021
2834,34447462,2021
2835,23437304,2013
2836,33006536,2021
2837,33465419,2021
2838,30018727,2020
2839,33833618,2021
2840,30014495,2019
2841,33854334,2022
2842,34418770,2022
2843,30078184,2019
2844,32138500,2020
2845,33282720,2020
2846,19027010,2009
2847,31916278,2021
2848,31968558,2020
2849,34111667,2021
2850,33557774,2021
2851,32533400,2021
2852,28471447,2018
2853,32533463,2021
2854,28131417,2017
2855,29860718,2019
2856,33236144,2021
2857,33897771,2021
2858,32458732,2021
2859,32582802,2022
2860,23097559,2013
2861,31114371,2020
2862,20080637,2010
2863,30127908,2020
2864,33135285,2021
2865,33392094,2021
2866,33911091,2021
2867,32117716,2020
2868,33072549,2020
2869,32759991,2021
2870,32998583,2021
2871,33390797,2021
2872,34192880,2021
2873,34362257,2022
2874,29465000,2018
2875,24184144,2014
2876,24349422,2015
2877,28765931,2018
2878,29032147,2017
2879,22362744,2012
2880,23190615,2013
2881,28081849,2017
2882,34525985,2022
2883,26483345,2016
2884,22944230,2013
2885,23286334,2014
2886,21200023,2011
2887,25107371,2015
2888,24122582,2014
2889,21108928,2011
2890,21059650,2011
2891,22952885,2013
2892,23831570,2014
2893,24938880,2015
2894,28412211,2017
2895,31922312,2020
2896,32266860,2020
2897,33924670,2021
2898,34179081,2021
2899,24416156,2014
2900,26416600,2016
2901,27445062,2018
2902,22552153,2013
2903,24676647,2015
2904,25985117,2015
2905,26058752,2016
2906,26239140,2016
2907,26630397,2016
2908,27012708,2016
2909,27779660,2017
2910,28257633,2017
2911,28364280,2017
2912,28724429,2018
2913,29243807,2019
2914,29393488,2018
2915,29575299,2018
2916,30021351,2018
2917,30126376,2018
2918,30311168,2019
2919,32096186,2021
2920,24117217,2014
2921,27046647,2017
2922,33548866,2021
2923,30050092,2019
2924,22561557,2012
2925,33603395,2022
2926,29332345,2019
2927,28148896,2017
2928,32210655,2023
2929,22516261,2012
2930,28112170,2018
2931,26448907,2015
2932,23795660,2014
2933,33983643,2021
2934,20132431,2010
2935,22043014,2012
2936,23666757,2014
2937,16854228,2006
2938,19157460,2009
2939,24013097,2014
2940,26302825,2016
2941,28177881,2017
2942,29207158,2018
2943,32103872,2020
2944,32209726,2021
2945,32591507,2020
2946,33450091,2022
2947,33588834,2021
2948,34376648,2021
2949,32771555,2020
2950,27837306,2018
2951,18460397,2008
2952,25985247,2016
2953,25887942,2016
2954,27666763,2017
2955,29477147,2019
2956,33435900,2021
2957,33134613,2020
2958,28322989,2018
2959,21289630,2011
2960,28621611,2018
2961,32373944,2021
2962,23603256,2013
2963,23621248,2014
2964,24675462,2015
2965,25400827,2015
2966,28174335,2018
2967,30521783,2019
2968,32487978,2021
2969,25914465,2016
2970,26334097,2016
2971,29568890,2018
2972,30309658,2019
2973,21561454,2011
2974,22098779,2012
2975,22431589,2012
2976,22570426,2012
2977,31905344,2021
2978,32227282,2021
2979,23824915,2014
2980,25664006,2015
2981,27329239,2017
2982,28404925,2018
2983,29340016,2019
2984,29658967,2020
2985,31118676,2023
2986,30142940,2018
2987,32269674,2020
2988,21501375,2012
2989,32774734,2020
2990,33338580,2021
2991,28077652,2017
2992,32201518,2020
2993,26165466,2016
2994,29664809,2019
2995,27220268,2017
2996,28537131,2017
2997,32335212,2021
2998,31410448,2021
2999,32546967,2021
3000,34022583,2021
3001,32634388,2021
3002,24427326,2014
3003,29813046,2018
3004,32758765,2020
3005,26873752,2017
3006,27312312,2017
3007,25604748,2015
3008,26367773,2016
3009,23609137,2013
3010,28592790,2018
3011,31111480,2020
3012,25483817,2015
3013,25813403,2015
3014,25576913,2015
3015,31479413,2021
3016,25220540,2015
3017,25234165,2015
3018,27830963,2017
3019,29201171,2020
3020,29665917,2018
3021,29687521,2018
3022,32975519,2021
3023,25383678,2015
3024,33165673,2021
3025,33352533,2021
3026,33476677,2021
3027,32308549,2021
3028,33215428,2021
3029,34236626,2022
3030,20008935,2009
3031,30584339,2022
3032,31424647,2020
3033,32765702,2022
3034,20190740,2010
3035,33504017,2021
3036,29306212,2018
3037,33283483,2021
3038,29700584,2019
3039,32786095,2021
3040,33021861,2021
3041,28214202,2017
3042,28475001,2017
3043,28986253,2017
3044,29345189,2018
3045,31002128,2020
3046,32934740,2020
3047,23697367,2013
3048,29783075,2018
3049,24929208,2015
3050,34512170,2022
3051,32411089,2021
3052,32849299,2020
3053,34967266,2022
3054,32821520,2021
3055,33099949,2021
3056,23451058,2013
3057,25936765,2015
3058,27170485,2017
3059,24192448,2015
3060,25917002,2016
3061,27015452,2016
3062,28077577,2017
3063,22105995,2012
3064,31960999,2021
3065,33343379,2020
3066,26017478,2016
3067,32944003,2022
3068,34246626,2021
3069,24130905,2014
3070,26502748,2016
3071,27581787,2017
3072,30372881,2019
3073,28168424,2018
3074,28199366,2017
3075,25916957,2016
3076,23998804,2014
3077,33918859,2021
3078,34979848,2022
3079,32499647,2020
3080,32518782,2020
3081,33608702,2021
3082,25886994,2016
3083,21388952,2011
3084,22704449,2013
3085,32835809,2021
3086,32910981,2020
3087,33722210,2021
3088,28028298,2017
3089,34112152,2021
3090,34744440,2022
3091,34151771,2022
3092,25765596,2016
3093,26117405,2016
3094,26319023,2016
3095,29510736,2019
3096,32705161,2021
3097,25154761,2015
3098,27602768,2018
3099,28969074,2022
3100,29212574,2019
3101,29550144,2019
3102,33923732,2021
3103,35013577,2022
3104,24498016,2014
3105,25552929,2015
3106,28731027,2018
3107,33632094,2021
3108,24531034,2014
3109,25483911,2015
3110,25964536,2015
3111,26146958,2016
3112,26453548,2016
3113,27572553,2017
3114,27768748,2017
3115,28091918,2017
3116,29455644,2019
3117,30038508,2022
3118,30343695,2019
3119,23443808,2014
3120,31933110,2020
3121,32373949,2021
3122,24805877,2015
3123,28938919,2018
3124,33810186,2021
3125,34520626,2022
3126,26459935,2016
3127,30088484,2019
3128,25997679,2016
3129,30308521,2018
3130,29044172,2019
3131,33022863,2021
3132,26937036,2016
3133,33146702,2021
3134,33862112,2021
3135,20435064,2010
3136,32508529,2022
3137,23868977,2014
3138,34837760,2022
3139,34654721,2022
3140,20126987,2010
3141,25613903,2015
3142,25755777,2015
3143,27213338,2017
3144,27805004,2018
3145,28091585,2018
3146,32850803,2020
3147,25793604,2016
3148,33054835,2021
3149,24998411,2015
3150,32315652,2020
3151,21642990,2011
3152,28987820,2017
3153,28083843,2017
3154,27761889,2017
3155,29805621,2020
3156,35224289,2022
3157,32647120,2020
3158,27508324,2017
3159,25785245,2015
3160,29977116,2022
3161,29845233,2018
3162,25708809,2016
3163,28415684,2018
3164,25643913,2015
3165,30396185,2018
3166,31721043,2020
3167,26531692,2016
3168,26918829,2017
3169,27919278,2017
3170,30231694,2018
3171,32377721,2021
3172,24742936,2014
3173,27492819,2017
3174,33562297,2021
3175,33928340,2021
3176,33964297,2021
3177,34282711,2021
3178,31614022,2021
3179,31669252,2021
3180,24824927,2014
3181,26339404,2016
3182,31667786,2020
3183,29963131,2022
3184,31317006,2022
3185,34589435,2022
3186,22003392,2012
3187,25675938,2015
3188,31710594,2020
3189,33053114,2020
3190,34574045,2021
3191,31936850,2020
3192,32824612,2020
3193,34249429,2021
3194,32696503,2020
3195,32188465,2020
3196,30008716,2019
3197,28322459,2017
3198,33968135,2021
3199,31927137,2020
3200,33638615,2022
3201,34282279,2021
3202,34096637,2022
3203,28269782,2018
3204,33891159,2022
3205,31883454,2020
3206,33576448,2021
3207,32813736,2020
3208,32319789,2021
3209,32492882,2020
3210,26672767,2016
3211,27916417,2017
3212,22449978,2012
3213,33129959,2021
3214,33585208,2021
3215,33798906,2021
3216,33800656,2021
3217,27286257,2018
3218,28222670,2017
3219,31489700,2020
3220,35075440,2022
3221,29556924,2018
3222,25478570,2015
3223,32779334,2021
3224,33032635,2021
3225,23521833,2013
3226,29685003,2018
3227,29359389,2019
3228,26951445,2016
3229,27019188,2017
3230,32344701,2020
3231,27129167,2017
3232,23836875,2014
3233,27752929,2017
3234,33127387,2021
3235,29311760,2022
3236,32196605,2021
3237,33125611,2021
3238,34095124,2021
3239,33193074,2021
3240,29118673,2022
3241,20458444,2010
3242,30777929,2020
3243,34249133,2021
3244,17135249,2007
3245,22785209,2012
3246,33948855,2021
3247,34439249,2021
3248,28621736,2018
3249,32754277,2021
3250,32605321,2021
3251,32599769,2020
3252,34571048,2022
3253,32160412,2021
3254,33429194,2021
3255,33162185,2021
3256,33376550,2020
3257,29976637,2018
3258,29221165,2019
3259,24797360,2015
3260,33816578,2021
3261,32683448,2022
3262,32157193,2020
3263,32367757,2021
3264,21468550,2011
3265,31679136,2020
3266,32756006,2021
3267,27421180,2017
3268,17991735,2008
3269,18270520,2008
3270,19264808,2009
3271,19308091,2009
3272,20346171,2010
3273,21471222,2011
3274,21820606,2011
3275,22187223,2012
3276,22435731,2012
3277,22618231,2012
3278,22761812,2013
3279,30545127,2020
3280,32215990,2020
3281,32911851,2020
3282,33362968,2022
3283,33774752,2021
3284,34545330,2021
3285,34616615,2022
3286,27082076,2017
3287,33804639,2021
3288,31913295,2020
3289,30194772,2019
3290,33114482,2021
3291,34276211,2021
3292,33750388,2021
3293,34288551,2022
3294,31945196,2020
3295,33139818,2022
3296,29487007,2018
3297,31483508,2021
3298,19296468,2009
3299,22770403,2012
3300,31813289,2022
3301,29909697,2019
3302,33322822,2020
3303,34312814,2022
3304,24977165,2015
3305,32637580,2020
3306,33194441,2022
3307,35063405,2022
3308,19826040,2009
3309,30212824,2018
3310,21078976,2011
3311,21872591,2011
3312,22099878,2012
3313,22476768,2013
3314,22553926,2012
3315,23174819,2013
3316,25342918,2014
3317,26673619,2017
3318,31089750,2020
3319,32293319,2021
3320,32799221,2020
3321,33686892,2022
3322,34022068,2022
3323,32858958,2020
3324,33135345,2023
3325,30657881,2020
3326,26941580,2016
3327,28986402,2022
3328,31865425,2021
3329,29902497,2019
3330,30019103,2019
3331,33917562,2021
3332,32236579,2020
3333,34287356,2022
3334,30134284,2020
3335,19276261,2009
3336,21104017,2011
3337,21475818,2012
3338,33946439,2021
3339,34439276,2021
3340,24205312,2014
3341,25803872,2016
3342,18794849,2008
3343,22267008,2012
3344,22464652,2012
3345,23466500,2013
3346,32021962,2022
3347,32360623,2020
3348,26824898,2017
3349,34204585,2021
3350,16024602,2005
3351,18829576,2008
3352,19013014,2008
3353,20048743,2010
3354,20113523,2010
3355,21618027,2012
3356,22709411,2013
3357,22753745,2012
3358,33187334,2021
3359,33610185,2021
3360,19559015,2009
3361,18591254,2008
3362,18841558,2009
3363,20514462,2010
3364,21278789,2011
3365,22766763,2013
3366,22964638,2013
3367,24166509,2014
3368,32246817,2021
3369,35205216,2022
3370,21328460,2011
3371,21685938,2012
3372,32157550,2020
3373,33363013,2020
3374,33937067,2021
3375,35235474,2022
3376,26498537,2016
3377,32124924,2021
3378,30019166,2019
3379,33456536,2023
3380,20447717,2010
3381,20978511,2011
3382,22322403,2012
3383,26231037,2016
3384,32092673,2021
3385,32441313,2021
3386,32757994,2020
3387,32765094,2022
3388,32793278,2022
3389,33312427,2020
3390,33741523,2022
3391,33924204,2021
3392,32106367,2020
3393,33239653,2021
3394,27596748,2017
3395,31863364,2021
3396,33960055,2022
3397,26228879,2016
3398,31558773,2020
3399,34336825,2022
3400,20801640,2011
3401,29082244,2018
3402,32812475,2021
3403,20670480,2010
3404,29730931,2019
3405,23355454,2013
3406,32269736,2020
3407,33303921,2021
3408,33214624,2021
3409,27073718,2016
3410,32623387,2021
3411,33147570,2021
3412,34149807,2022
3413,34589114,2021
3414,22806311,2013
3415,33946992,2021
3416,34254453,2022
3417,34480914,2021
3418,28055956,2017
3419,26676926,2016
3420,33980826,2021
3421,23077620,2013
3422,22526161,2012
3423,21775132,2011
3424,32090490,2021
3425,32275975,2021
3426,33582040,2021
3427,17496199,2007
3428,22316494,2012
3429,33806619,2021
3430,27570566,2017
3431,29325906,2019
3432,25356381,2014
3433,26095457,2016
3434,33391474,2021
3435,32937997,2021
3436,33261029,2020
3437,20223231,2010
3438,22335905,2012
3439,22956424,2013
3440,30568467,2022
3441,31692035,2021
3442,31746439,2020
3443,31994346,2021
3444,32021461,2022
3445,32468043,2021
3446,32542340,2020
3447,32614609,2022
3448,33495842,2021
3449,33837901,2021
3450,32028672,2020
3451,31945658,2021
3452,20831814,2011
3453,22249446,2012
3454,28030794,2018
3455,33834567,2021
3456,31663987,2021
3457,34040372,2021
3458,34375951,2022
3459,20480266,2012
3460,28260111,2018
3461,31294446,2020
3462,21042775,2011
3463,33728488,2022
3464,21088996,2011
3465,34543801,2022
3466,32676415,2022
3467,33535553,2023
3468,33481227,2021
3469,21159845,2011
3470,32102516,2020
3471,26987780,2017
3472,32610163,2020
3473,33881417,2021
3474,19302977,2009
3475,19578724,2009
3476,20581857,2010
3477,20813833,2010
3478,22614007,2013
3479,31905122,2020
3480,33922968,2021
3481,32115427,2021
3482,25496125,2015
3483,21820586,2011
3484,22685542,2012
3485,23206776,2013
3486,33234734,2021
3487,34628264,2022
3488,35205607,2022
3489,34164910,2022
3490,34066338,2021
3491,34163374,2021
3492,26382856,2016
3493,29751355,2019
3494,32575108,2021
3495,32572900,2021
3496,27291819,2017
3497,22094257,2012
3498,27688683,2017
3499,29673101,2019
3500,29393355,2018
3501,24841240,2015
3502,30105262,2019
3503,34335565,2021
3504,32821081,2020
3505,33100829,2020
3506,32200038,2020
3507,33301855,2021
3508,32010260,2020
3509,33806966,2021
3510,20856158,2011
3511,33176966,2021
3512,34687038,2022
3513,26459744,2016
3514,32412059,2021
3515,33335994,2022
3516,19807731,2010
3517,22456238,2012
3518,32533562,2021
3519,24710937,2014
3520,25631748,2015
3521,32307887,2021
3522,33629272,2021
3523,34080437,2021
3524,24634123,2014
3525,27939432,2017
3526,26304936,2016
3527,27277384,2017
3528,30068332,2018
3529,27834627,2017
3530,28301500,2017
3531,33207953,2021
3532,32244749,2020
3533,33198388,2020
3534,19144983,2009
3535,18066065,2008
3536,29434190,2019
3537,29620229,2018
3538,32269700,2020
3539,33658791,2022
3540,34112125,2021
3541,18971180,2009
3542,19414598,2009
3543,24906624,2014
3544,25304371,2015
3545,26512777,2016
3546,28107193,2017
3547,28781618,2021
3548,28882183,2017
3549,30384806,2019
3550,30969075,2019
3551,31606975,2022
3552,32853021,2021
3553,33582945,2021
3554,33614241,2022
3555,34320711,2021
3556,23830207,2013
3557,34345013,2021
3558,21750200,2012
3559,23766411,2014
3560,23794259,2013
3561,24715036,2015
3562,25257702,2015
3563,25702651,2015
3564,26323574,2016
3565,26499759,2016
3566,27059462,2016
3567,27271989,2017
3568,27631726,2017
3569,27662840,2017
3570,28231399,2017
3571,28253725,2019
3572,28272709,2017
3573,29291025,2022
3574,30379969,2019
3575,25218673,2015
3576,25978529,2016
3577,23299407,2013
3578,27317765,2018
3579,31423246,2020
3580,32194719,2020
3581,32390360,2020
3582,33190594,2021
3583,29406621,2019
3584,33193605,2022
3585,23349832,2013
3586,33666247,2021
3587,25430416,2016
3588,25041463,2014
3589,21594648,2012
3590,21629773,2011
3591,22328083,2012
3592,23440286,2014
3593,27203220,2017
3594,32072698,2020
3595,22492279,2013
3596,25449431,2015
3597,29351796,2018
3598,30127949,2020
3599,32753959,2022
3600,33267897,2021
3601,33598796,2021
3602,33897765,2021
3603,34239562,2022
3604,22740910,2022
3605,28347238,2017
3606,33189894,2021
3607,27537567,2017
3608,33026112,2021
3609,32695025,2020
3610,26193896,2016
3611,31873061,2021
3612,34318932,2021
3613,26437241,2016
3614,26482970,2016
3615,24848511,2014
3616,32206491,2021
3617,23188185,2013
3618,26409826,2016
3619,21600139,2011
3620,25516722,2014
3621,24362521,2015
3622,23525256,2013
3623,23529765,2013
3624,23786758,2013
3625,24495805,2014
3626,25323629,2015
3627,26610210,2016
3628,31451992,2021
3629,32021298,2022
3630,32064882,2020
3631,32104001,2022
3632,33111613,2021
3633,33168819,2023
3634,33974352,2021
3635,23851184,2013
3636,26662303,2017
3637,31891366,2020
3638,32151711,2021
3639,32350000,2021
3640,34064637,2021
3641,18977327,2008
3642,32277674,2020
3643,32887025,2021
3644,24533739,2015
3645,32957899,2022
3646,22120965,2012
3647,22570371,2012
3648,23372812,2013
3649,24086656,2014
3650,27687198,2017
3651,27997889,2017
3652,28112401,2017
3653,29486470,2018
3654,23508904,2013
3655,25452043,2015
3656,33651649,2022
3657,23229111,2013
3658,20842113,2010
3659,27494859,2018
3660,27811373,2018
3661,27904693,2021
3662,31145886,2020
3663,32088997,2021
3664,32129914,2020
3665,32369692,2020
3666,32382342,2020
3667,32430845,2021
3668,32524387,2020
3669,32656599,2021
3670,32744688,2021
3671,33135336,2020
3672,33194037,2020
3673,33839325,2022
3674,34019487,2021
3675,34076987,2021
3676,32748469,2021
3677,21035445,2011
3678,23461866,2014
3679,30375479,2020
3680,31776321,2020
3681,26088024,2015
3682,33133251,2021
3683,19755794,2009
3684,31883035,2021
3685,32065044,2020
3686,24825182,2015
3687,27431016,2017
3688,27617961,2017
3689,27889568,2017
3690,26239725,2016
3691,26112332,2016
3692,25596928,2015
3693,32444593,2021
3694,34236827,2022
3695,22484852,2012
3696,28925484,2018
3697,32691705,2021
3698,33841651,2021
3699,20508945,2011
3700,26244872,2016
3701,27564100,2018
3702,28000852,2017
3703,24576181,2015
3704,23111773,2013
3705,33201337,2021
3706,35223452,2022
3707,30120376,2019
3708,34092168,2021
3709,34503175,2021
3710,22231906,2012
3711,34537762,2022
3712,23827711,2014
3713,26277372,2015
3714,27484208,2017
3715,29063105,2018
3716,32774915,2022
3717,32826883,2021
3718,25756509,2015
3719,20523723,2010
3720,20562918,2010
3721,21502362,2011
3722,25627978,2016
3723,26295583,2016
3724,29856481,2019
3725,31923353,2021
3726,32420320,2021
3727,32440319,2022
3728,32538046,2021
3729,29319163,2019
3730,32884340,2022
3731,33797737,2021
3732,24609901,2014
3733,24752578,2014
3734,25953260,2016
3735,29568877,2018
3736,30932352,2020
3737,32302291,2021
3738,32391253,2020
3739,33000186,2021
3740,33284712,2021
3741,20869762,2010
3742,23627607,2014
3743,32524269,2021
3744,32808501,2021
3745,33413565,2021
3746,21176563,2012
3747,22469921,2012
3748,24641401,2014
3749,25860109,2015
3750,34531437,2021
3751,21295623,2011
3752,27631550,2017
3753,31799764,2021
3754,32860338,2021
3755,34078425,2022
3756,28193709,2017
3757,25585503,2016
3758,26544868,2016
3759,30200254,2023
3760,31916466,2020
3761,33519899,2021
3762,20388916,2010
3763,22815235,2013
3764,26052614,2016
3765,33831428,2021
3766,30090067,2020
3767,32300145,2020
3768,27082730,2017
3769,30364183,2020
3770,17922033,2008
3771,27569217,2017
3772,24449575,2014
3773,25939484,2016
3774,30081592,2018
3775,31092710,2021
3776,31483954,2020
3777,31629819,2019
3778,33210166,2021
3779,30130540,2018
3780,31663116,2021
3781,23831023,2013
3782,32708470,2021
3783,26649298,2016
3784,33664322,2021
3785,25530680,2015
3786,27325558,2017
3787,32572913,2021
3788,33847814,2021
3789,27086927,2017
3790,30246348,2020
3791,23437179,2013
3792,23688986,2014
3793,23785404,2014
3794,24575833,2014
3795,25701323,2015
3796,27492069,2017
3797,34785106,2022
3798,25024331,2015
3799,27239545,2016
3800,32531989,2021
3801,33834709,2021
3802,22975021,2015
3803,22674182,2013
3804,30227118,2019
3805,24824214,2015
3806,28422282,2017
3807,21926429,2012
3808,28817119,2018
3809,25620614,2015
3810,18708351,2008
3811,22387599,2012
3812,23649631,2013
3813,28800130,2018
3814,29050223,2019
3815,32083575,2020
3816,32124558,2021
3817,32820148,2021
3818,33311984,2020
3819,34204158,2021
3820,34257614,2022
3821,34327529,2022
3822,24517586,2014
3823,25445205,2015
3824,33328213,2021
3825,18508316,2008
3826,20219416,2011
3827,22318941,2012
3828,24103454,2014
3829,24417970,2015
3830,24498188,2014
3831,24806942,2014
3832,24898878,2014
3833,24942805,2014
3834,25424171,2016
3835,26171041,2020
3836,26305257,2015
3837,26314966,2016
3838,27279136,2017
3839,27485599,2017
3840,27537390,2017
3841,27601936,2016
3842,28878865,2022
3843,29141872,2018
3844,29176948,2020
3845,29520105,2019
3846,29749476,2018
3847,30007957,2018
3848,30165365,2018
3849,19574461,2009
3850,17108080,2007
3851,20470752,2010
3852,21464712,2011
3853,27725938,2017
3854,33777189,2021
3855,32559232,2020
3856,34048924,2021
3857,32713026,2021
3858,24189146,2014
3859,29152124,2022
3860,22455847,2013
3861,22628407,2012
3862,22684455,2012
3863,23758639,2013
3864,24249161,2014
3865,25205654,2015
3866,29660691,2020
3867,30342991,2019
3868,30913118,2020
3869,31281935,2019
3870,31881168,2021
3871,32346309,2022
3872,32492770,2021
3873,33402976,2021
3874,24992592,2015
3875,25929864,2016
3876,26271186,2016
3877,32411772,2022
3878,25656948,2015
3879,27085964,2017
3880,32522566,2020
3881,34930980,2022
3882,33207533,2020
3883,34320031,2021
3884,34423131,2021
3885,34572043,2021
3886,22386737,2013
3887,31626694,2021
3888,24981880,2015
3889,27737950,2017
3890,34233436,2021
3891,31520606,2020
3892,34087849,2021
3893,24659264,2014
3894,32192453,2020
3895,32355577,2022
3896,23450049,2013
3897,34155616,2022
3898,24553459,2014
3899,31680314,2021
3900,34046994,2022
3901,34249436,2021
3902,18563458,2009
3903,33426406,2021
3904,18789835,2009
3905,20698883,2010
3906,23553990,2013
3907,25674252,2015
3908,28981115,2018
3909,29805579,2021
3910,31144791,2021
3911,32232005,2022
3912,32582989,2021
3913,24997345,2014
3914,30008935,2020
3915,23929433,2014
3916,16039986,2005
3917,25265448,2015
3918,25871397,2016
3919,19487573,2009
3920,24305689,2015
3921,30774383,2022
3922,32365279,2021
3923,33085646,2021
3924,26400397,2016
3925,24317043,2014
3926,22136461,2012
3927,22093502,2012
3928,25829494,2015
3929,34006907,2021
3930,19578061,2009
3931,32297687,2021
3932,26061281,2016
3933,31663122,2021
3934,31769216,2021
3935,31994011,2020
3936,33155364,2021
3937,34319456,2022
3938,34201504,2021
3939,30359470,2019
3940,33197036,2021
3941,22084234,2012
3942,30257251,2018
3943,29428721,2018
3944,25815108,2015
